"","nGroupT","nGroupC","ef","rho","propC","sampleSize","iteration","cor","coef","se","pval"
"257",6,2,0,0.35,0.35,8,5,0.483851039528664,0.0492356692904474,0.0891401118766838,0.58071527726248
"258",6,2,0,0.4,0.35,8,5,0.309272523959499,0.186993519133092,0.178609316293578,0.29512652479407
"259",6,2,0,0.3,0.4,8,5,0.342231400231252,-0.0266653781440529,0.199432490119208,0.893634831982105
"260",6,2,0,0.35,0.4,8,5,0.343197653208839,0.302938487089836,0.202791010764478,0.135215943799264
"261",6,2,0,0.4,0.4,8,5,0.32064295186082,-0.0722358136838264,0.11827155315922,0.541356911145107
"262",6,2,0,0.3,0.3,10,5,0.364551195752165,0.088873096768058,0.123677993045248,0.4723969267089
"263",6,2,0,0.35,0.3,10,5,0.36410449910045,-0.071222585614259,0.236327774341471,0.763130805688238
"264",6,2,0,0.4,0.3,10,5,0.415141344251339,-0.124633338660564,0.19512475823498,0.522994251938539
"265",6,2,0,0.3,0.35,10,5,0.218907962282907,-0.095018326652951,0.115873004019534,0.41220398803869
"266",6,2,0,0.35,0.35,10,5,0.32751657016292,-0.000835763319701588,0.152756047669726,0.995634612622242
"267",6,2,0,0.4,0.35,10,5,0.44726849806587,-0.176603008096144,0.116845178224036,0.130679583643632
"268",6,2,0,0.3,0.4,10,5,0.235858918851462,0.077004028582953,0.162382048473486,0.635346486061386
"269",6,2,0,0.35,0.4,10,5,0.405334790580002,-0.263829076752611,0.127265478965306,0.0381666207468296
"270",6,2,0,0.4,0.4,10,5,0.355582034341027,-0.209944070182866,0.176305552126288,0.233733403550941
"271",6,2,0,0.3,0.3,12,5,0.346367426366248,-0.248852515389427,0.11295493049646,0.0275867604478761
"272",6,2,0,0.35,0.3,12,5,0.341359531868883,-0.126605648795558,0.105397273825512,0.22966463868366
"273",6,2,0,0.4,0.3,12,5,0.497723252189496,0.224238245002658,0.16310288452253,0.169185093723289
"274",6,2,0,0.3,0.35,12,5,0.233103771262403,-0.0817028530294741,0.191516126785436,0.669662811188139
"275",6,2,0,0.35,0.35,12,5,0.34094108926487,0.0552167338388463,0.117387313221559,0.638083006274115
"276",6,2,0,0.4,0.35,12,5,0.536727688623305,-0.0798333731831415,0.122220375362859,0.513632497776084
"277",6,2,0,0.3,0.4,12,5,0.295939680197205,0.160233718931506,0.162267383708347,0.323413655193091
"278",6,2,0,0.35,0.4,12,5,0.23296621808696,-0.154275343638336,0.136356962477274,0.257883450821039
"279",6,2,0,0.4,0.4,12,5,0.379971048014157,0.272204866813607,0.145688266973279,0.0617054682467998
"280",6,2,0,0.3,0.3,14,5,0.380592648434977,0.0154953932300446,0.0954530941993458,0.871041928936461
"281",6,2,0,0.35,0.3,14,5,0.379349533551496,-0.0256971777629902,0.135824865810279,0.849941184920677
"282",6,2,0,0.4,0.3,14,5,0.453028990193026,-0.209289873684714,0.119528869363566,0.0799533702461053
"283",6,2,0,0.3,0.35,14,5,0.387446905421222,-0.047684845025683,0.115378806768477,0.67939454936164
"284",6,2,0,0.35,0.35,14,5,0.310569429892169,0.103901197355293,0.199295358221757,0.602128000090114
"285",6,2,0,0.4,0.35,14,5,0.196376546949372,0.147474395821348,0.0931138423347215,0.113237546762147
"286",6,2,0,0.3,0.4,14,5,0.287604832108485,-0.0424760748733206,0.105653111695417,0.687659479444753
"287",6,2,0,0.35,0.4,14,5,0.355375629834721,-0.131687936997396,0.0922757830222522,0.153547427565532
"288",6,2,0,0.4,0.4,14,5,0.404988194033517,0.0480600931476898,0.175168453508583,0.783804135537079
"289",6,2,0,0.3,0.3,16,5,0.225466184560609,-0.269320371704265,0.166791375523816,0.106372640998225
"290",6,2,0,0.35,0.3,16,5,0.471175419862417,-0.260222621610739,0.142645957560545,0.0681135086147485
"291",6,2,0,0.4,0.3,16,5,0.377540651139805,0.124203495285832,0.148504935311984,0.402952758232596
"292",6,2,0,0.3,0.35,16,5,0.289675771494845,-0.117007587361663,0.165286105055382,0.479001522294027
"293",6,2,0,0.35,0.35,16,5,0.274702182845284,-0.0412782011937307,0.0711137434210051,0.561609026115012
"294",6,2,0,0.4,0.35,16,5,0.446712918959506,0.0853595562426595,0.103220342855683,0.408257199380513
"295",6,2,0,0.3,0.4,16,5,0.268052224110006,0.226130518894697,0.126190393067964,0.0731363496243233
"296",6,2,0,0.35,0.4,16,5,0.329421172441482,0.119682397332563,0.150858845282123,0.427579599480412
"297",6,2,0,0.4,0.4,16,5,0.358673819484444,0.0462802578974808,0.134300270008263,0.730392951165433
"298",6,2,0,0.3,0.3,18,5,0.285093177994295,-0.117141451260584,0.191954015616415,0.541690991535683
"299",6,2,0,0.35,0.3,18,5,0.229152274980355,0.103855678876788,0.102345185930636,0.310220813685471
"300",6,2,0,0.4,0.3,18,5,0.285711286452927,-0.101397231380013,0.119878091448066,0.397644118354225
"301",6,2,0,0.3,0.35,18,5,0.300147300246883,0.121780101381051,0.163122874794053,0.455332577171764
"302",6,2,0,0.35,0.35,18,5,0.449680272471443,0.0530661494932674,0.111292801487246,0.633493400484567
"303",6,2,0,0.4,0.35,18,5,0.304206071614043,-0.0643366077809828,0.153115964270357,0.674352332938226
"304",6,2,0,0.3,0.4,18,5,0.192979343306494,0.0338275398076902,0.116300999725998,0.771156875337729
"305",6,2,0,0.35,0.4,18,5,0.343069300673796,0.130141373365806,0.0674535722334402,0.0536877505482397
"306",6,2,0,0.4,0.4,18,5,0.371067293260666,0.059653851037633,0.103402770868104,0.564001832743725
"307",6,2,0,0.3,0.3,20,5,0.250716087559708,0.12368735582143,0.194845335392616,0.525560413573489
"308",6,2,0,0.35,0.3,20,5,0.453440840069933,-0.0968364461772842,0.125929386864245,0.4419086425157
"309",6,2,0,0.4,0.3,20,5,0.274882660751121,0.0169423046768564,0.154159739841484,0.912487914628339
"310",6,2,0,0.3,0.35,20,5,0.252728017042964,-0.0601742403307357,0.0989926293036746,0.543276440170388
"311",6,2,0,0.35,0.35,20,5,0.312388936151216,0.0512497053818555,0.124876298966867,0.68150977238124
"312",6,2,0,0.4,0.35,20,5,0.260230474066934,-0.201724213739838,0.0780173306376911,0.00972002593144089
"313",6,2,0,0.3,0.4,20,5,0.437981777419339,0.262312794772062,0.120766189714928,0.0298502728118649
"314",6,2,0,0.35,0.4,20,5,0.385108415749808,0.224875503885085,0.132352760788326,0.0893075628976575
"315",6,2,0,0.4,0.4,20,5,0.468206830796373,-0.0431445534248964,0.104365951766195,0.679315898145707
"316",6,2,0,0.3,0.3,8,6,0.237932117633737,0.394326247946057,0.183126084306769,0.0312947439845703
"317",6,2,0,0.35,0.3,8,6,0.464092460123358,0.173372427433454,0.242568413530577,0.474772061384202
"318",6,2,0,0.4,0.3,8,6,0.402316312041642,-0.0887014986178967,0.184230404293842,0.630182165292598
"319",6,2,0,0.3,0.35,8,6,0.464178564375021,0.0651424900553752,0.13489731745186,0.629163712708477
"320",6,2,0,0.35,0.35,8,6,0.335047403266959,-0.0167530791384851,0.171756099729273,0.922297620316221
"321",6,2,0,0.4,0.35,8,6,0.377409400158385,0.379173040732909,0.127333422009647,0.00290328512976517
"322",6,2,0,0.3,0.4,8,6,0.313816560496756,0.298226456898795,0.147792152043152,0.0436040218687913
"323",6,2,0,0.35,0.4,8,6,0.41980186566356,0.0595741506260823,0.19011421051278,0.754007323660448
"324",6,2,0,0.4,0.4,8,6,0.349834378624367,0.270105450804486,0.178746135363154,0.13075988833595
"325",6,2,0,0.3,0.3,10,6,0.267968929465035,-0.135976219819082,0.207885297047558,0.513052194065712
"326",6,2,0,0.35,0.3,10,6,0.352028752115289,-0.27930377480139,0.191560789073409,0.144828824525114
"327",6,2,0,0.4,0.3,10,6,0.368344636675738,0.0150541777359998,0.199474559466154,0.93984143313063
"328",6,2,0,0.3,0.35,10,6,0.444300169068255,0.110037585902354,0.147010395062877,0.454157373326257
"329",6,2,0,0.35,0.35,10,6,0.415030696810166,-0.0743024504573651,0.176956354119764,0.674564793914122
"330",6,2,0,0.4,0.35,10,6,0.423120689562024,0.172857726480743,0.0735578063997088,0.0187755494807464
"331",6,2,0,0.3,0.4,10,6,0.343086763484729,-0.129136770000748,0.158903088034047,0.416403685981692
"332",6,2,0,0.35,0.4,10,6,0.427624658216123,0.0351555408780162,0.161256258004866,0.827421010376253
"333",6,2,0,0.4,0.4,10,6,0.336634232583774,-0.131855763623735,0.165115864077574,0.424542641182362
"334",6,2,0,0.3,0.3,12,6,0.308948854408519,-0.126917240277407,0.237944684084298,0.593763855824768
"335",6,2,0,0.35,0.3,12,6,0.342767315853215,-0.0815645962989549,0.123476217978799,0.508888575855063
"336",6,2,0,0.4,0.3,12,6,0.363956949441105,-0.122580512976481,0.157376279548587,0.436038141672105
"337",6,2,0,0.3,0.35,12,6,0.296011745343259,0.119298325593447,0.152090323503663,0.43281054550496
"338",6,2,0,0.35,0.35,12,6,0.402671704795831,-0.164530662596357,0.111560631342376,0.140263805804611
"339",6,2,0,0.4,0.35,12,6,0.527424689434749,-0.0835084997482261,0.176867591063718,0.636817842669932
"340",6,2,0,0.3,0.4,12,6,0.390522930126511,0.00916738200294986,0.145355814025078,0.94971190924203
"341",6,2,0,0.35,0.4,12,6,0.392929863208329,-0.377458032998142,0.165216416926742,0.0223346564913736
"342",6,2,0,0.4,0.4,12,6,0.46673395798353,0.0451168062888405,0.126418348217467,0.72117793451091
"343",6,2,0,0.3,0.3,14,6,0.349955896946339,0.0868606617714374,0.142635925416795,0.542545893545722
"344",6,2,0,0.35,0.3,14,6,0.344005885210001,-0.0313756974520731,0.110822667303604,0.777087728959343
"345",6,2,0,0.4,0.3,14,6,0.406531829919499,0.165936549210717,0.138826948948666,0.231979131936565
"346",6,2,0,0.3,0.35,14,6,0.496517711533029,0.00137018387883847,0.139076356187666,0.992139347714786
"347",6,2,0,0.35,0.35,14,6,0.385421440713451,-0.188040939993646,0.0703026362147003,0.00747882822910239
"348",6,2,0,0.4,0.35,14,6,0.305438324454949,0.270677489333208,0.176437156490138,0.12499773773493
"349",6,2,0,0.3,0.4,14,6,0.427554017701439,-0.220668721707314,0.120188774288488,0.0663550330462114
"350",6,2,0,0.35,0.4,14,6,0.248877417347381,0.0439043819268854,0.101152109752827,0.664257095707712
"351",6,2,0,0.4,0.4,14,6,0.494845189407009,-0.115317247111073,0.122828567308761,0.347809240507536
"352",6,2,0,0.3,0.3,16,6,0.349709087148383,-0.0261421696914041,0.16069634590742,0.870769963014749
"353",6,2,0,0.35,0.3,16,6,0.415394303003165,0.263603446349646,0.0930890589716396,0.00462963555206532
"354",6,2,0,0.4,0.3,16,6,0.310118436811207,-0.00914490158117465,0.0813554525170393,0.910500907724074
"355",6,2,0,0.3,0.35,16,6,0.293471221676672,0.017113446940408,0.0899450489207922,0.849101023780856
"356",6,2,0,0.35,0.35,16,6,0.338095825300749,0.164601922273438,0.192407840854446,0.392282991051541
"357",6,2,0,0.4,0.35,16,6,0.456620304533551,0.0196160758755295,0.127885239658537,0.878092216661037
"358",6,2,0,0.3,0.4,16,6,0.346040431335219,-0.13428003764616,0.153393229680576,0.381357702618937
"359",6,2,0,0.35,0.4,16,6,0.389067963387311,-0.130058988583729,0.171275700974429,0.447640473824181
"360",6,2,0,0.4,0.4,16,6,0.417090917794719,0.179483004928564,0.0608323836266503,0.00317309733039073
"361",6,2,0,0.3,0.3,18,6,0.296696149369792,0.100532111533061,0.146734302673254,0.493261724290817
"362",6,2,0,0.35,0.3,18,6,0.493997524644026,-0.132209420745848,0.149360674942351,0.376065556148583
"363",6,2,0,0.4,0.3,18,6,0.446967940028955,-0.206586761952295,0.117617266331336,0.0790146270100291
"364",6,2,0,0.3,0.35,18,6,0.261125082638857,-0.0140823967426247,0.0970295861555436,0.88460422172496
"365",6,2,0,0.35,0.35,18,6,0.336949649606084,0.0105117918357114,0.132674887958778,0.936849920065917
"366",6,2,0,0.4,0.35,18,6,0.465604475323094,0.0064891937456153,0.149193856775964,0.965306913070775
"367",6,2,0,0.3,0.4,18,6,0.304109321456838,-0.12984268683341,0.132478827004597,0.327036056941641
"368",6,2,0,0.35,0.4,18,6,0.342669914113972,0.0893920208703924,0.133233182124519,0.502256124864677
"369",6,2,0,0.4,0.4,18,6,0.318632625606848,-0.278244326999331,0.109206707281487,0.0108383324396117
"370",6,2,0,0.3,0.3,20,6,0.229025011399069,0.0469644369348918,0.15961938376753,0.768583949997343
"371",6,2,0,0.35,0.3,20,6,0.254492642073886,-0.0231568445293022,0.148242035694035,0.875867727880285
"372",6,2,0,0.4,0.3,20,6,0.466611761074428,-0.0545784895800523,0.152684299143035,0.720747662146605
"373",6,2,0,0.3,0.35,20,6,0.34264355743232,0.0882609996023054,0.165831769144178,0.594565216067149
"374",6,2,0,0.35,0.35,20,6,0.418647187071357,-0.035927729720882,0.0824051335395736,0.662844728540905
"375",6,2,0,0.4,0.35,20,6,0.445665217059134,0.0973168984377826,0.112552854825161,0.387240322718873
"376",6,2,0,0.3,0.4,20,6,0.318365192772838,0.0707331646200438,0.0989188680294449,0.474570477218869
"377",6,2,0,0.35,0.4,20,6,0.283349295952497,0.0857750779887863,0.130831727811673,0.512072684602133
"378",6,2,0,0.4,0.4,20,6,0.552434039561008,0.0208870657307794,0.178642101044544,0.90692242321117
"379",6,2,0,0.3,0.3,8,7,0.406340989461174,0.238277452897949,0.178573304746877,0.182092546808605
"380",6,2,0,0.35,0.3,8,7,0.409985656831309,-0.122299576509552,0.158009406172407,0.43892968296383
"381",6,2,0,0.4,0.3,8,7,0.310394339606954,0.123357902334,0.1490991125842,0.408035855482427
"382",6,2,0,0.3,0.35,8,7,0.304129987895423,-0.0751845738106018,0.200079364760029,0.707085102137542
"383",6,2,0,0.35,0.35,8,7,0.325316833993728,-0.28642863484231,0.134772808727951,0.0335640729258694
"384",6,2,0,0.4,0.35,8,7,0.387532835704169,-0.0571864298870759,0.158525692066042,0.718294424550991
"385",6,2,0,0.3,0.4,8,7,0.217296387825552,0.243214053810823,0.276912051489113,0.379776627480126
"386",6,2,0,0.35,0.4,8,7,0.439232229793874,-0.0931069236873729,0.188543495113787,0.621431902654772
"387",6,2,0,0.4,0.4,8,7,0.358440603175755,0.308091980273233,0.17492183024679,0.0781855505354413
"388",6,2,0,0.3,0.3,10,7,0.381918424782703,-0.0196754015974885,0.110563112730804,0.858757301522297
"389",6,2,0,0.35,0.3,10,7,0.314390714724649,0.17240119588805,0.103185445480156,0.09476319232979
"390",6,2,0,0.4,0.3,10,7,0.583302064236592,0.14587273652658,0.103925976028498,0.160431583150834
"391",6,2,0,0.3,0.35,10,7,0.196972021797897,0.0430908443476499,0.118343254014511,0.715770303769677
"392",6,2,0,0.35,0.35,10,7,0.430585289894851,0.0577187800077903,0.222698278880864,0.795496915694452
"393",6,2,0,0.4,0.35,10,7,0.33008717384838,0.091414302804989,0.103117568203988,0.375345131933163
"394",6,2,0,0.3,0.4,10,7,0.202798151691774,0.025281361230733,0.219751616008167,0.908409322074993
"395",6,2,0,0.35,0.4,10,7,0.222321424215114,0.0591184831063907,0.191326000954386,0.757326501394171
"396",6,2,0,0.4,0.4,10,7,0.306112761515615,-0.083208709305014,0.174676457060983,0.633818610736476
"397",6,2,0,0.3,0.3,12,7,0.251752774896523,0.163100864448398,0.0870615062312969,0.0610134257120978
"398",6,2,0,0.35,0.3,12,7,0.39877452967445,-0.276215795128422,0.139494130829762,0.0476895012904707
"399",6,2,0,0.4,0.3,12,7,0.451023074681331,-0.0182537933080544,0.123543386199994,0.882538422199142
"400",6,2,0,0.3,0.35,12,7,0.403148539333956,0.0382540442809596,0.190215271640651,0.840613175356806
"401",6,2,0,0.35,0.35,12,7,0.328710485749662,0.200790790324403,0.144099840416892,0.163494518621415
"402",6,2,0,0.4,0.35,12,7,0.360933282683376,-0.0487212898258367,0.0759901861790325,0.52142367584416
"403",6,2,0,0.3,0.4,12,7,0.331840381516079,0.081431829472818,0.14443362179294,0.572889528420478
"404",6,2,0,0.35,0.4,12,7,0.369582527353659,-0.162368699983938,0.146104617368991,0.266431468209427
"405",6,2,0,0.4,0.4,12,7,0.28467443012114,0.155322777405613,0.12750140000976,0.223146275529775
"406",6,2,0,0.3,0.3,14,7,0.268591862729863,-0.0563968706227418,0.184892169061173,0.760346548494812
"407",6,2,0,0.35,0.3,14,7,0.398381803915225,0.0563040119609353,0.120011833553922,0.638959680833966
"408",6,2,0,0.4,0.3,14,7,0.406729453073918,0.121370253333802,0.0769566765395536,0.114766900811249
"409",6,2,0,0.3,0.35,14,7,0.373537185321613,0.0957747971283758,0.135426736912943,0.479437570173536
"410",6,2,0,0.35,0.35,14,7,0.265496410658207,-0.0160633151879406,0.0735216947228485,0.827052010239213
"411",6,2,0,0.4,0.35,14,7,0.504042051807716,0.104993375273304,0.114367486770579,0.358600452947882
"412",6,2,0,0.3,0.4,14,7,0.346951605993713,0.0173483189087729,0.186675183939768,0.925956644108768
"413",6,2,0,0.35,0.4,14,7,0.372119626861526,-0.146083937599632,0.180373768379716,0.418000129175619
"414",6,2,0,0.4,0.4,14,7,0.272027851348923,-0.146137981968005,0.116109928057652,0.208168539815113
"415",6,2,0,0.3,0.3,16,7,0.189604689493614,-0.083902474415726,0.181972292504198,0.644746375655919
"416",6,2,0,0.35,0.3,16,7,0.292761950789728,0.0120284169217859,0.154226145448182,0.937834357958387
"417",6,2,0,0.4,0.3,16,7,0.291673529208012,0.0648667270227921,0.136905728844491,0.635638405277336
"418",6,2,0,0.3,0.35,16,7,0.251894566101267,0.101963551046964,0.0630241725862285,0.105695292421223
"419",6,2,0,0.35,0.35,16,7,0.272219745680375,0.119432996109473,0.0925938536020964,0.197099690783569
"420",6,2,0,0.4,0.35,16,7,0.426585862860008,-0.146174440667099,0.119223652629333,0.220178971844475
"421",6,2,0,0.3,0.4,16,7,0.315713498136917,0.0333666305253368,0.135213753536114,0.805086615105041
"422",6,2,0,0.35,0.4,16,7,0.359956970979111,0.0230990629575567,0.122231081270844,0.850109561452781
"423",6,2,0,0.4,0.4,16,7,0.371137056366681,0.00380114816487387,0.118237217275821,0.974353632816338
"424",6,2,0,0.3,0.3,18,7,0.379213498486851,0.058298930870754,0.151613407184822,0.700590418709047
"425",6,2,0,0.35,0.3,18,7,0.40184503658644,0.141881317912333,0.086018409014584,0.0990596359096532
"426",6,2,0,0.4,0.3,18,7,0.209253643397606,0.128832118176778,0.102014930436923,0.206634060266099
"427",6,2,0,0.3,0.35,18,7,0.278759907528682,0.25317599717828,0.179653430653106,0.158762244930054
"428",6,2,0,0.35,0.35,18,7,0.352772778928405,-0.0868055682519695,0.144235027625486,0.547284526879303
"429",6,2,0,0.4,0.35,18,7,0.4461576813212,-0.0255960581261134,0.118940482247683,0.829610956044772
"430",6,2,0,0.3,0.4,18,7,0.236925462028728,-0.0514503774329484,0.134260148859921,0.701561050118646
"431",6,2,0,0.35,0.4,18,7,0.262094707364434,-0.267459679495587,0.0795566203489211,0.000774142207901197
"432",6,2,0,0.4,0.4,18,7,0.430146152085877,-0.227474981251909,0.0655976695444411,0.000524875118161174
"433",6,2,0,0.3,0.3,20,7,0.405209464658543,0.279864866251827,0.0824133584427356,0.000684114047673754
"434",6,2,0,0.35,0.3,20,7,0.334638489206115,-0.0438924504258855,0.152619201041468,0.773657117276758
"435",6,2,0,0.4,0.3,20,7,0.344466586583616,-0.0157346928864057,0.15942072031023,0.921377127340143
"436",6,2,0,0.3,0.35,20,7,0.3521170356264,-0.028529042030383,0.0732263663802298,0.696831850294995
"437",6,2,0,0.35,0.35,20,7,0.339323021331877,-0.0193173222926384,0.0760556067628431,0.79950370288395
"438",6,2,0,0.4,0.35,20,7,0.361129740979552,-0.0663404779542569,0.106720265052524,0.534185438818884
"439",6,2,0,0.3,0.4,20,7,0.228743431106993,-0.0546210448370692,0.0833578903926485,0.512300728207937
"440",6,2,0,0.35,0.4,20,7,0.384470576929812,-0.229849020607088,0.0903027842345739,0.0109179236050783
"441",6,2,0,0.4,0.4,20,7,0.471364132982852,-0.21528973936624,0.101092397984639,0.0332018977686242
"442",6,2,0,0.3,0.3,8,8,0.329467107283431,-0.206102567980753,0.20065548953194,0.3043515226848
"443",6,2,0,0.35,0.3,8,8,0.429120260042018,-0.253610044194188,0.145153186024281,0.0806045660354595
"444",6,2,0,0.4,0.3,8,8,0.462490155805783,0.255332746392278,0.147054421981887,0.0825082152640761
"445",6,2,0,0.3,0.35,8,8,0.23291402732206,0.0566636193058758,0.162875714842295,0.727919167276614
"446",6,2,0,0.35,0.35,8,8,0.313318939727588,0.120274940096152,0.128836522868809,0.350537652768564
"447",6,2,0,0.4,0.35,8,8,0.455583930290525,-0.390105978933077,0.194253704320436,0.0446189317512624
"448",6,2,0,0.3,0.4,8,8,0.224890114126552,-0.226767163546829,0.184918532701236,0.22008261387331
"449",6,2,0,0.35,0.4,8,8,0.183337974166239,0.209697136367769,0.112864222827097,0.0631747892998004
"450",6,2,0,0.4,0.4,8,8,0.316968995174958,0.0541745138562217,0.213802724617416,0.799970318531098
"451",6,2,0,0.3,0.3,10,8,0.286539044838701,-0.312563830727014,0.177986796616811,0.079070167657916
"452",6,2,0,0.35,0.3,10,8,0.314087293678919,-0.00712894332328684,0.128040983055253,0.955599088134941
"453",6,2,0,0.4,0.3,10,8,0.289350197292002,-0.171717895033397,0.237195719317226,0.469096292115975
"454",6,2,0,0.3,0.35,10,8,0.315676483621486,-0.105877522760104,0.167324254904602,0.526884810553679
"455",6,2,0,0.35,0.35,10,8,0.322833173638204,-0.0955369839921745,0.143425834091461,0.505342568335413
"456",6,2,0,0.4,0.35,10,8,0.346444670195245,0.0680882471761763,0.197163098631823,0.729838997040009
"457",6,2,0,0.3,0.4,10,8,0.368421864392029,0.0852022848260368,0.197497525556505,0.666170731609697
"458",6,2,0,0.35,0.4,10,8,0.326825748022388,-0.248775692656837,0.155906556302549,0.110562091676672
"459",6,2,0,0.4,0.4,10,8,0.348234608795857,-0.221636679574505,0.111444465899259,0.046727319734325
"460",6,2,0,0.3,0.3,12,8,0.243849387117131,0.336849773352833,0.0956105093977318,0.000426456543808029
"461",6,2,0,0.35,0.3,12,8,0.303128273401398,0.102822497311045,0.12443997891406,0.408644220865675
"462",6,2,0,0.4,0.3,12,8,0.430230589960464,-0.152786347613629,0.154919614242007,0.324020335481215
"463",6,2,0,0.3,0.35,12,8,0.320611256880949,-0.200036379320864,0.080440194965442,0.0128908188443357
"464",6,2,0,0.35,0.35,12,8,0.259913543349008,0.0471034838871698,0.141159599508384,0.7386138324699
"465",6,2,0,0.4,0.35,12,8,0.396688076290094,-0.0222295350261934,0.203158456691475,0.912869618424034
"466",6,2,0,0.3,0.4,12,8,0.155390794129466,0.0659353894921804,0.108634062621499,0.543884429508326
"467",6,2,0,0.35,0.4,12,8,0.29548803814472,-0.0782590419444709,0.109931601919713,0.476533830987873
"468",6,2,0,0.4,0.4,12,8,0.384188051420279,-0.292927378251593,0.140748977231794,0.0374152090914838
"469",6,2,0,0.3,0.3,14,8,0.368600381288602,0.172204368312033,0.141457304976009,0.223467534374789
"470",6,2,0,0.35,0.3,14,8,0.331638924456046,0.176399096487113,0.116715561607918,0.130697048631004
"471",6,2,0,0.4,0.3,14,8,0.263358419145731,-0.132357286623485,0.0975546192492022,0.174860473890565
"472",6,2,0,0.3,0.35,14,8,0.235881794162751,-0.239354546021824,0.120660701050927,0.0472893736824
"473",6,2,0,0.35,0.35,14,8,0.209892211134858,0.0666121815252838,0.0840981810039614,0.428316150253177
"474",6,2,0,0.4,0.35,14,8,0.425348585373158,0.299612802729969,0.151489509824815,0.0479536200893814
"475",6,2,0,0.3,0.4,14,8,0.314586438192898,-0.0016352977093741,0.103970139742459,0.987450964263772
"476",6,2,0,0.35,0.4,14,8,0.348720486153942,0.0960395962435905,0.0570922875252623,0.0925336286978567
"477",6,2,0,0.4,0.4,14,8,0.454928120939309,-0.0357964872964169,0.169052849146466,0.832304171100292
"478",6,2,0,0.3,0.3,16,8,0.184121557272509,-0.0280266543770091,0.137743279252011,0.838767525237704
"479",6,2,0,0.35,0.3,16,8,0.379590599421025,0.202912803880867,0.144957828246292,0.161571490550549
"480",6,2,0,0.4,0.3,16,8,0.343868452479829,-0.206771446478631,0.116470242723465,0.0758457801876389
"481",6,2,0,0.3,0.35,16,8,0.350595406743227,0.127500612163718,0.119903733061668,0.287619562300947
"482",6,2,0,0.35,0.35,16,8,0.345937836553424,-0.165817495868301,0.116459234972772,0.154497321756648
"483",6,2,0,0.4,0.35,16,8,0.460459708060687,0.279272379591847,0.15206796221943,0.0662841628609244
"484",6,2,0,0.3,0.4,16,8,0.171635344346001,-0.0567291577085813,0.102483249219533,0.579889824568889
"485",6,2,0,0.35,0.4,16,8,0.316234732342979,0.103448078685575,0.125615271028131,0.410206055539301
"486",6,2,0,0.4,0.4,16,8,0.317024002855391,0.207495147722223,0.109948921185231,0.0591339883532508
"487",6,2,0,0.3,0.3,18,8,0.250228020084742,0.200912913975141,0.118320611818468,0.0895005598217416
"488",6,2,0,0.35,0.3,18,8,0.287430121032132,0.104553871703744,0.112421938734624,0.352364320499133
"489",6,2,0,0.4,0.3,18,8,0.375227521539747,0.157180575458241,0.115061596228185,0.17192141023683
"490",6,2,0,0.3,0.35,18,8,0.2744967242821,-0.111955044599692,0.115747800883256,0.333427776422534
"491",6,2,0,0.35,0.35,18,8,0.387803173936527,-0.0426130441170445,0.0955830433525805,0.655725673416783
"492",6,2,0,0.4,0.35,18,8,0.411604132490034,-0.184306716975216,0.160734876910732,0.251526121888648
"493",6,2,0,0.3,0.4,18,8,0.190339322897861,-0.102884098622092,0.144020434043779,0.474997468313773
"494",6,2,0,0.35,0.4,18,8,0.265126418328076,0.080487226135975,0.16343951563045,0.622395047519404
"495",6,2,0,0.4,0.4,18,8,0.359175164107724,-0.140286283514514,0.0805101113892463,0.0814266062617334
"496",6,2,0,0.3,0.3,20,8,0.348738875369876,0.127963309531794,0.109869562798273,0.244146973354132
"497",6,2,0,0.35,0.3,20,8,0.295908564229657,0.127369263209444,0.0664349536843507,0.055212203103478
"498",6,2,0,0.4,0.3,20,8,0.402064735717521,0.0757486690893079,0.0973413093957109,0.43646527366005
"499",6,2,0,0.3,0.35,20,8,0.213387015698512,-0.0710785212849809,0.0894740704647794,0.426960524684367
"500",6,2,0,0.35,0.35,20,8,0.279309361155964,0.182203947074053,0.124119505790494,0.142111855225877
"501",6,2,0,0.4,0.35,20,8,0.337637300166728,0.0208989876463543,0.137323979526359,0.879039084197044
"502",6,2,0,0.3,0.4,20,8,0.375635771192485,-0.189788297353144,0.186563843837462,0.309018641398055
"503",6,2,0,0.35,0.4,20,8,0.343742547921179,0.183804923326542,0.116759175329681,0.115436014556461
"504",6,2,0,0.4,0.4,20,8,0.427267659228796,-0.0743299898947041,0.0806061029489873,0.356456343438388
"505",6,2,0,0.3,0.3,8,9,0.292199787551385,0.0736127730655038,0.197034678579616,0.708699603284357
"506",6,2,0,0.35,0.3,8,9,0.272090146667546,-0.225667196047029,0.174286729954606,0.195387770692875
"507",6,2,0,0.4,0.3,8,9,0.321099323388489,0.200767594833611,0.226812048739305,0.376064061595583
"508",6,2,0,0.3,0.35,8,9,0.278648100379051,0.128186123103904,0.222718510628919,0.564917915170882
"509",6,2,0,0.35,0.35,8,9,0.190347237515957,0.210769501522375,0.26419224181052,0.424993303598847
"510",6,2,0,0.4,0.35,8,9,0.432597080572337,0.0847899478145036,0.23367118229124,0.716709396196145
"511",6,2,0,0.3,0.4,8,9,0.371073714651052,-0.0330652086066461,0.130301788872509,0.799682005232794
"512",6,2,0,0.35,0.4,8,9,0.353479428867883,-0.0234328221403939,0.198870997946177,0.906202946436624
"513",6,2,0,0.4,0.4,8,9,0.577185147591104,0.05785714575935,0.103525415916772,0.576251126858045
