"nGroupT","nGroupC","sdC","iteration","meanC","ef","rho","sampleSize","idSD","coef","boot_pval"
6,2,0.2,407,10,0.3,0.3,6,3,-2.09652144297084,0.058
6,2,0.2,469,10,0.3,0.3,6,3,-4.4366069380246,0.058
6,2,0.2,478,10,0.3,0.3,6,3,-3.35246607092537,0.058
6,2,0.2,3,10,0.3,0.3,6,3,-3.38988650981184,0.06
6,2,0.2,11,10,0.3,0.3,6,3,-2.23341060185857,0.06
6,2,0.2,36,10,0.3,0.3,6,3,-2.57843581591095,0.06
6,2,0.2,80,10,0.3,0.3,6,3,-4.4469784964478,0.06
6,2,0.2,109,10,0.3,0.3,6,3,-3.0317643163612,0.06
6,2,0.2,248,10,0.3,0.3,6,3,-3.78829475023619,0.06
6,2,0.2,266,10,0.3,0.3,6,3,-2.7306069792991,0.06
6,2,0.2,271,10,0.3,0.3,6,3,-4.25520340498525,0.06
6,2,0.2,309,10,0.3,0.3,6,3,-3.0547858254198,0.06
6,2,0.2,322,10,0.3,0.3,6,3,-1.92385868011192,0.06
6,2,0.2,417,10,0.3,0.3,6,3,-2.97923014535769,0.06
6,2,0.2,427,10,0.3,0.3,6,3,-3.27058273718521,0.06
6,2,0.2,441,10,0.3,0.3,6,3,-3.27459167252098,0.06
6,2,0.2,481,10,0.3,0.3,6,3,-3.11927858767214,0.06
6,2,0.2,490,10,0.3,0.3,6,3,-3.05879190252517,0.06
6,2,0.2,495,10,0.3,0.3,6,3,-1.82366527677749,0.06
6,2,0.2,43,10,0.3,0.3,6,3,-3.02749333779136,0.062
6,2,0.2,70,10,0.3,0.3,6,3,-3.9364909398551,0.062
6,2,0.2,86,10,0.3,0.3,6,3,-2.14993134473289,0.062
6,2,0.2,124,10,0.3,0.3,6,3,-3.01522905760962,0.062
6,2,0.2,251,10,0.3,0.3,6,3,-3.66706210649778,0.062
6,2,0.2,264,10,0.3,0.3,6,3,-2.93403753795596,0.062
6,2,0.2,273,10,0.3,0.3,6,3,-2.05550297623978,0.062
6,2,0.2,300,10,0.3,0.3,6,3,-3.58373021682715,0.062
6,2,0.2,388,10,0.3,0.3,6,3,-1.82501437420285,0.062
6,2,0.2,447,10,0.3,0.3,6,3,-2.95885729263043,0.062
6,2,0.2,449,10,0.3,0.3,6,3,-2.46681982265213,0.062
6,2,0.2,53,10,0.3,0.3,6,3,-1.97464706397179,0.064
6,2,0.2,154,10,0.3,0.3,6,3,-2.618420214102,0.064
6,2,0.2,163,10,0.3,0.3,6,3,-3.74389024892955,0.064
6,2,0.2,172,10,0.3,0.3,6,3,-3.51311978169494,0.064
6,2,0.2,173,10,0.3,0.3,6,3,-2.72286876182125,0.064
6,2,0.2,194,10,0.3,0.3,6,3,-1.37462001378705,0.064
6,2,0.2,414,10,0.3,0.3,6,3,-2.35767174332304,0.064
6,2,0.2,426,10,0.3,0.3,6,3,-2.49838512546458,0.064
6,2,0.2,475,10,0.3,0.3,6,3,-2.76986255746397,0.064
6,2,0.2,88,10,0.3,0.3,6,3,-3.49065188791332,0.066
6,2,0.2,120,10,0.3,0.3,6,3,-3.33371149594277,0.066
6,2,0.2,160,10,0.3,0.3,6,3,-2.46324039945659,0.066
6,2,0.2,191,10,0.3,0.3,6,3,-3.74541142926554,0.066
6,2,0.2,208,10,0.3,0.3,6,3,-2.70030833864624,0.066
6,2,0.2,244,10,0.3,0.3,6,3,-1.89194928873914,0.066
6,2,0.2,282,10,0.3,0.3,6,3,-2.75211300297468,0.066
6,2,0.2,340,10,0.3,0.3,6,3,-3.49838744502014,0.066
6,2,0.2,356,10,0.3,0.3,6,3,-2.44561796229368,0.066
6,2,0.2,359,10,0.3,0.3,6,3,-1.81709197145565,0.066
6,2,0.2,373,10,0.3,0.3,6,3,-3.73211189109375,0.066
6,2,0.2,119,10,0.3,0.3,6,3,-2.53239466859139,0.068
6,2,0.2,128,10,0.3,0.3,6,3,-2.11414689367078,0.068
6,2,0.2,138,10,0.3,0.3,6,3,-2.02448973356701,0.068
6,2,0.2,210,10,0.3,0.3,6,3,-4.57658932124704,0.068
6,2,0.2,220,10,0.3,0.3,6,3,-3.11514110310574,0.068
6,2,0.2,291,10,0.3,0.3,6,3,-2.2920946824552,0.068
6,2,0.2,313,10,0.3,0.3,6,3,-3.95726775116933,0.068
6,2,0.2,410,10,0.3,0.3,6,3,-2.04433481564084,0.068
6,2,0.2,440,10,0.3,0.3,6,3,-3.91275169197544,0.068
6,2,0.2,48,10,0.3,0.3,6,3,-3.86676994419514,0.07
6,2,0.2,52,10,0.3,0.3,6,3,-2.90089565166676,0.07
6,2,0.2,69,10,0.3,0.3,6,3,-2.89503085787427,0.07
6,2,0.2,96,10,0.3,0.3,6,3,-2.90323082650283,0.07
6,2,0.2,103,10,0.3,0.3,6,3,-3.36327520553215,0.07
6,2,0.2,170,10,0.3,0.3,6,3,-1.80295383858487,0.07
6,2,0.2,296,10,0.3,0.3,6,3,-2.41836125842391,0.07
6,2,0.2,306,10,0.3,0.3,6,3,-3.35805925730594,0.07
6,2,0.2,337,10,0.3,0.3,6,3,-3.30866133390344,0.07
6,2,0.2,341,10,0.3,0.3,6,3,-2.45602680994628,0.07
6,2,0.2,365,10,0.3,0.3,6,3,-3.57564624564003,0.07
6,2,0.2,368,10,0.3,0.3,6,3,-3.27512999319546,0.07
6,2,0.2,391,10,0.3,0.3,6,3,-1.74391793859729,0.07
6,2,0.2,413,10,0.3,0.3,6,3,-2.6636500988335,0.07
6,2,0.2,55,10,0.3,0.3,6,3,-2.40501555588389,0.072
6,2,0.2,258,10,0.3,0.3,6,3,-3.03212691927709,0.072
6,2,0.2,292,10,0.3,0.3,6,3,-2.80156398145991,0.072
6,2,0.2,310,10,0.3,0.3,6,3,-4.07152188037736,0.072
6,2,0.2,316,10,0.3,0.3,6,3,-3.56915964636389,0.072
6,2,0.2,473,10,0.3,0.3,6,3,-1.73257425317593,0.072
6,2,0.2,17,10,0.3,0.3,6,3,-4.02883001494152,0.074
6,2,0.2,132,10,0.3,0.3,6,3,-1.94666167464064,0.074
6,2,0.2,147,10,0.3,0.3,6,3,-2.74257927142324,0.074
6,2,0.2,209,10,0.3,0.3,6,3,-3.75124141014956,0.074
6,2,0.2,409,10,0.3,0.3,6,3,-2.85894674292459,0.074
6,2,0.2,424,10,0.3,0.3,6,3,-2.79106632927358,0.074
6,2,0.2,477,10,0.3,0.3,6,3,-2.1557986546446,0.074
6,2,0.2,196,10,0.3,0.3,6,3,-1.65696419936964,0.076
6,2,0.2,205,10,0.3,0.3,6,3,-2.8729915565192,0.076
6,2,0.2,256,10,0.3,0.3,6,3,-1.75636449411249,0.076
6,2,0.2,257,10,0.3,0.3,6,3,-2.92016563142798,0.076
6,2,0.2,339,10,0.3,0.3,6,3,-2.48459538452255,0.076
6,2,0.2,387,10,0.3,0.3,6,3,-2.37376947292449,0.076
6,2,0.2,428,10,0.3,0.3,6,3,-1.68165156328106,0.076
6,2,0.2,437,10,0.3,0.3,6,3,-2.38924772277599,0.076
6,2,0.2,260,10,0.3,0.3,6,3,-2.0197915365346,0.078
6,2,0.2,336,10,0.3,0.3,6,3,-2.28764080985931,0.078
6,2,0.2,396,10,0.3,0.3,6,3,-1.04486409808032,0.078
6,2,0.2,467,10,0.3,0.3,6,3,-2.67613696387147,0.078
6,2,0.2,22,10,0.3,0.3,6,3,-3.00444311553059,0.08
6,2,0.2,78,10,0.3,0.3,6,3,-2.24443929523821,0.08
6,2,0.2,118,10,0.3,0.3,6,3,-1.77856598238273,0.08
6,2,0.2,243,10,0.3,0.3,6,3,-2.49718826231049,0.08
6,2,0.2,255,10,0.3,0.3,6,3,-3.54057029935714,0.08
6,2,0.2,394,10,0.3,0.3,6,3,-3.63761789806142,0.08
6,2,0.2,455,10,0.3,0.3,6,3,-2.06166235244206,0.08
6,2,0.2,466,10,0.3,0.3,6,3,-2.90667499525614,0.08
6,2,0.2,76,10,0.3,0.3,6,3,-3.19092248799615,0.082
6,2,0.2,171,10,0.3,0.3,6,3,-2.2726781106621,0.082
6,2,0.2,334,10,0.3,0.3,6,3,-2.2415757062966,0.082
6,2,0.2,372,10,0.3,0.3,6,3,-2.87734607184441,0.082
6,2,0.2,174,10,0.3,0.3,6,3,-3.06117509590158,0.084
6,2,0.2,297,10,0.3,0.3,6,3,-1.92145662952083,0.084
6,2,0.2,321,10,0.3,0.3,6,3,-1.94372679423404,0.084
6,2,0.2,324,10,0.3,0.3,6,3,-3.80238211938757,0.084
6,2,0.2,350,10,0.3,0.3,6,3,-1.87586068607436,0.084
6,2,0.2,389,10,0.3,0.3,6,3,-1.9294745260558,0.084
6,2,0.2,402,10,0.3,0.3,6,3,-1.48073778232757,0.084
6,2,0.2,497,10,0.3,0.3,6,3,-2.34121821510425,0.084
6,2,0.2,7,10,0.3,0.3,6,3,-1.82692269496735,0.086
6,2,0.2,238,10,0.3,0.3,6,3,-3.01826931783748,0.086
6,2,0.2,250,10,0.3,0.3,6,3,-2.76156918762126,0.086
6,2,0.2,492,10,0.3,0.3,6,3,-1.92820915033599,0.086
6,2,0.2,126,10,0.3,0.3,6,3,-1.43628167062656,0.088
6,2,0.2,182,10,0.3,0.3,6,3,-2.71636880190925,0.088
6,2,0.2,323,10,0.3,0.3,6,3,-1.75798934343567,0.088
6,2,0.2,353,10,0.3,0.3,6,3,-2.13497014790107,0.088
6,2,0.2,406,10,0.3,0.3,6,3,-2.60337747559183,0.088
6,2,0.2,320,10,0.3,0.3,6,3,-2.31416582545199,0.09
6,2,0.2,211,10,0.3,0.3,6,3,-2.99168217997405,0.092
6,2,0.2,421,10,0.3,0.3,6,3,-1.62015864924845,0.092
6,2,0.2,371,10,0.3,0.3,6,3,-2.5242090161575,0.094
6,2,0.2,431,10,0.3,0.3,6,3,-1.40700293955359,0.094
6,2,0.2,458,10,0.3,0.3,6,3,-1.4002973926292,0.096
6,2,0.2,349,10,0.3,0.3,6,3,-1.91538129705245,0.104
6,2,0.2,317,10,0.3,0.3,6,3,-1.64336618692602,0.106
6,2,0.2,315,10,0.3,0.3,6,3,-1.84495061358359,0.108
6,2,0.2,487,10,0.3,0.3,6,3,-1.82892776712737,0.11
6,2,0.2,41,10,0.3,0.3,6,3,-2.12437492150272,0.114
6,2,0.2,181,10,0.3,0.3,6,3,-1.78848137162595,0.114
6,2,0.2,422,10,0.3,0.3,6,3,-2.1065586257765,0.114
6,2,0.2,104,10,0.3,0.3,6,3,-1.97423697038104,0.116
6,2,0.2,454,10,0.3,0.3,6,3,-1.61443678717603,0.118
6,2,0.2,287,10,0.3,0.3,6,3,-2.61679661747024,0.12
6,2,0.2,399,10,0.3,0.3,6,3,-2.46535342437474,0.122
6,2,0.2,10,10,0.3,0.3,6,3,-1.73876418391328,0.124
6,2,0.2,14,10,0.3,0.3,6,3,-1.0172136424265,0.124
6,2,0.2,46,10,0.3,0.3,6,3,-1.85195084949973,0.126
6,2,0.2,311,10,0.3,0.3,6,3,-2.06543772935751,0.144
6,2,0.2,56,10,0.3,0.3,6,3,-1.88557045662748,0.18
6,2,0.2,177,10,0.3,0.3,6,3,-1.40652997396262,0.19
6,2,0.2,418,10,0.3,0.3,6,3,-2.30599199105757,0.212
6,2,0.2,332,10,0.3,0.3,6,3,-2.2169389099692,0.22
6,2,0.2,187,10,0.3,0.3,6,3,-2.09735592086469,0.26
6,2,0.2,98,10,0.3,0.3,6,3,-1.23778083000673,0.268
6,2,0.2,33,10,0.3,0.3,6,3,-2.14002090855311,0.29
6,2,0.2,423,10,0.3,0.3,6,3,-0.706794120478946,0.302
6,2,0.2,100,10,0.3,0.3,6,3,-2.32499117492895,0.312
6,2,0.2,254,10,0.3,0.3,6,3,-2.02708739251375,0.326
6,2,0.2,110,10,0.3,0.3,6,3,-1.50293501166112,0.56
6,2,0.2,314,10,0.3,0.3,6,3,-0.880813227025811,0.59
6,2,0.2,152,10,0.3,0.3,6,3,-0.772489683995531,0.666
6,2,0.2,70,10,0.3,0.3,7,3,-3.66329074160305,0
6,2,0.2,75,10,0.3,0.3,7,3,-3.16455278282257,0
6,2,0.2,79,10,0.3,0.3,7,3,-4.51488729421774,0
6,2,0.2,108,10,0.3,0.3,7,3,-4.21697851057573,0
6,2,0.2,330,10,0.3,0.3,7,3,-4.00039931437843,0
6,2,0.2,341,10,0.3,0.3,7,3,-3.80508740190703,0
6,2,0.2,370,10,0.3,0.3,7,3,-4.71117418936973,0
6,2,0.2,397,10,0.3,0.3,7,3,-3.76364152459544,0
6,2,0.2,39,10,0.3,0.3,7,3,-5.02776305264831,0.002
6,2,0.2,72,10,0.3,0.3,7,3,-4.4138689127854,0.002
6,2,0.2,76,10,0.3,0.3,7,3,-2.38293526966009,0.002
6,2,0.2,93,10,0.3,0.3,7,3,-3.20033681482155,0.002
6,2,0.2,155,10,0.3,0.3,7,3,-3.05160239820373,0.002
6,2,0.2,159,10,0.3,0.3,7,3,-4.50490387570071,0.002
6,2,0.2,180,10,0.3,0.3,7,3,-2.74870873562878,0.002
6,2,0.2,258,10,0.3,0.3,7,3,-2.86998578144858,0.002
6,2,0.2,292,10,0.3,0.3,7,3,-3.31501325226924,0.002
6,2,0.2,337,10,0.3,0.3,7,3,-3.56389569189923,0.002
6,2,0.2,338,10,0.3,0.3,7,3,-3.37395980607681,0.002
6,2,0.2,347,10,0.3,0.3,7,3,-4.66869774289194,0.002
6,2,0.2,2,10,0.3,0.3,7,3,-3.12734515451157,0.004
6,2,0.2,55,10,0.3,0.3,7,3,-3.35636266091117,0.004
6,2,0.2,78,10,0.3,0.3,7,3,-4.21792816249913,0.004
6,2,0.2,144,10,0.3,0.3,7,3,-3.84574524899736,0.004
6,2,0.2,158,10,0.3,0.3,7,3,-3.08095814208076,0.004
6,2,0.2,168,10,0.3,0.3,7,3,-3.66914278791856,0.004
6,2,0.2,170,10,0.3,0.3,7,3,-4.05348322502689,0.004
6,2,0.2,209,10,0.3,0.3,7,3,-2.87837298595755,0.004
6,2,0.2,281,10,0.3,0.3,7,3,-3.5132785080306,0.004
6,2,0.2,294,10,0.3,0.3,7,3,-4.11634810163469,0.004
6,2,0.2,298,10,0.3,0.3,7,3,-4.47869349523194,0.004
6,2,0.2,299,10,0.3,0.3,7,3,-4.36385963526212,0.004
6,2,0.2,305,10,0.3,0.3,7,3,-4.75271460106239,0.004
6,2,0.2,321,10,0.3,0.3,7,3,-3.50939208179102,0.004
6,2,0.2,359,10,0.3,0.3,7,3,-4.37222600570126,0.004
6,2,0.2,20,10,0.3,0.3,7,3,-3.04888251998912,0.006
6,2,0.2,42,10,0.3,0.3,7,3,-4.27262870056583,0.006
6,2,0.2,60,10,0.3,0.3,7,3,-3.12697102198024,0.006
6,2,0.2,83,10,0.3,0.3,7,3,-4.21379334845128,0.006
6,2,0.2,116,10,0.3,0.3,7,3,-3.91604208853531,0.006
6,2,0.2,165,10,0.3,0.3,7,3,-3.09975748665693,0.006
6,2,0.2,227,10,0.3,0.3,7,3,-2.76929029618293,0.006
6,2,0.2,280,10,0.3,0.3,7,3,-2.67395273563025,0.006
6,2,0.2,335,10,0.3,0.3,7,3,-4.55501574731335,0.006
6,2,0.2,349,10,0.3,0.3,7,3,-2.78880363388174,0.006
6,2,0.2,360,10,0.3,0.3,7,3,-2.55355060224886,0.006
6,2,0.2,376,10,0.3,0.3,7,3,-3.65307096487564,0.006
6,2,0.2,431,10,0.3,0.3,7,3,-3.56618069892258,0.006
6,2,0.2,453,10,0.3,0.3,7,3,-3.3630635001121,0.006
6,2,0.2,468,10,0.3,0.3,7,3,-3.3816965808731,0.006
6,2,0.2,128,10,0.3,0.3,7,3,-2.50411496847948,0.008
6,2,0.2,161,10,0.3,0.3,7,3,-3.88724251627531,0.008
6,2,0.2,184,10,0.3,0.3,7,3,-3.41593011373803,0.008
6,2,0.2,186,10,0.3,0.3,7,3,-2.74461734033704,0.008
6,2,0.2,244,10,0.3,0.3,7,3,-3.29590542376334,0.008
6,2,0.2,248,10,0.3,0.3,7,3,-2.1421692477019,0.008
6,2,0.2,286,10,0.3,0.3,7,3,-4.14521453827652,0.008
6,2,0.2,301,10,0.3,0.3,7,3,-3.45976060446878,0.008
6,2,0.2,323,10,0.3,0.3,7,3,-2.57696245261423,0.008
6,2,0.2,333,10,0.3,0.3,7,3,-3.47667172620913,0.008
6,2,0.2,388,10,0.3,0.3,7,3,-2.29853576775875,0.008
6,2,0.2,398,10,0.3,0.3,7,3,-3.03336662986771,0.008
6,2,0.2,412,10,0.3,0.3,7,3,-3.3090288251735,0.008
6,2,0.2,422,10,0.3,0.3,7,3,-2.904929895029,0.008
6,2,0.2,427,10,0.3,0.3,7,3,-4.23525239817886,0.008
6,2,0.2,443,10,0.3,0.3,7,3,-3.11725580501437,0.008
6,2,0.2,444,10,0.3,0.3,7,3,-4.49924608379078,0.008
6,2,0.2,455,10,0.3,0.3,7,3,-4.74829719480246,0.008
6,2,0.2,496,10,0.3,0.3,7,3,-3.76244475103817,0.008
6,2,0.2,89,10,0.3,0.3,7,3,-3.98777728746126,0.01
6,2,0.2,90,10,0.3,0.3,7,3,-3.62163036543845,0.01
6,2,0.2,92,10,0.3,0.3,7,3,-3.29543124620889,0.01
6,2,0.2,94,10,0.3,0.3,7,3,-3.53223251727218,0.01
6,2,0.2,146,10,0.3,0.3,7,3,-3.39065983761205,0.01
6,2,0.2,196,10,0.3,0.3,7,3,-4.50249761710651,0.01
6,2,0.2,309,10,0.3,0.3,7,3,-3.91297163003998,0.01
6,2,0.2,327,10,0.3,0.3,7,3,-4.23796123649666,0.01
6,2,0.2,354,10,0.3,0.3,7,3,-2.96351224901744,0.01
6,2,0.2,445,10,0.3,0.3,7,3,-4.20661367176666,0.01
6,2,0.2,10,10,0.3,0.3,7,3,-4.05325216242275,0.012
6,2,0.2,11,10,0.3,0.3,7,3,-3.11155565071041,0.012
6,2,0.2,52,10,0.3,0.3,7,3,-3.35206364604716,0.012
6,2,0.2,62,10,0.3,0.3,7,3,-3.23328584986027,0.012
6,2,0.2,122,10,0.3,0.3,7,3,-3.18463311324871,0.012
6,2,0.2,166,10,0.3,0.3,7,3,-3.31482419220225,0.012
6,2,0.2,172,10,0.3,0.3,7,3,-4.00771346282318,0.012
6,2,0.2,263,10,0.3,0.3,7,3,-3.70683226019051,0.012
6,2,0.2,275,10,0.3,0.3,7,3,-3.63372424663481,0.012
6,2,0.2,324,10,0.3,0.3,7,3,-4.2354797288846,0.012
6,2,0.2,458,10,0.3,0.3,7,3,-3.6025839794448,0.012
6,2,0.2,6,10,0.3,0.3,7,3,-3.32933021362251,0.014
6,2,0.2,16,10,0.3,0.3,7,3,-3.44045307564906,0.014
6,2,0.2,81,10,0.3,0.3,7,3,-2.71095244852626,0.014
6,2,0.2,114,10,0.3,0.3,7,3,-3.97503208498406,0.014
6,2,0.2,160,10,0.3,0.3,7,3,-3.87882184337201,0.014
6,2,0.2,195,10,0.3,0.3,7,3,-4.35491042032731,0.014
6,2,0.2,221,10,0.3,0.3,7,3,-2.71771244551698,0.014
6,2,0.2,302,10,0.3,0.3,7,3,-2.6160068124847,0.014
6,2,0.2,365,10,0.3,0.3,7,3,-4.48144582993703,0.014
6,2,0.2,378,10,0.3,0.3,7,3,-4.23194693261232,0.014
6,2,0.2,396,10,0.3,0.3,7,3,-3.43276289620326,0.014
6,2,0.2,415,10,0.3,0.3,7,3,-3.71845753749938,0.014
6,2,0.2,495,10,0.3,0.3,7,3,-2.62395207629541,0.014
6,2,0.2,65,10,0.3,0.3,7,3,-3.47043305887357,0.016
6,2,0.2,87,10,0.3,0.3,7,3,-2.2342691604928,0.016
6,2,0.2,95,10,0.3,0.3,7,3,-2.44064853097919,0.016
6,2,0.2,193,10,0.3,0.3,7,3,-3.71296514015501,0.016
6,2,0.2,245,10,0.3,0.3,7,3,-3.43019215820817,0.016
6,2,0.2,259,10,0.3,0.3,7,3,-2.36255884698264,0.016
6,2,0.2,395,10,0.3,0.3,7,3,-3.14616290360183,0.016
6,2,0.2,461,10,0.3,0.3,7,3,-2.99887543147992,0.016
6,2,0.2,473,10,0.3,0.3,7,3,-3.21196378382081,0.016
6,2,0.2,1,10,0.3,0.3,7,3,-3.09269521049336,0.018
6,2,0.2,35,10,0.3,0.3,7,3,-3.29427614907965,0.018
6,2,0.2,61,10,0.3,0.3,7,3,-4.27058674757177,0.018
6,2,0.2,71,10,0.3,0.3,7,3,-2.67299830475469,0.018
6,2,0.2,99,10,0.3,0.3,7,3,-2.62227960543859,0.018
6,2,0.2,105,10,0.3,0.3,7,3,-2.37127074960119,0.018
6,2,0.2,308,10,0.3,0.3,7,3,-3.12168582760728,0.018
6,2,0.2,438,10,0.3,0.3,7,3,-3.16294276664112,0.018
6,2,0.2,454,10,0.3,0.3,7,3,-3.36231071844637,0.018
6,2,0.2,151,10,0.3,0.3,7,3,-3.60872234649838,0.02
6,2,0.2,182,10,0.3,0.3,7,3,-2.94860806560794,0.02
6,2,0.2,212,10,0.3,0.3,7,3,-3.46586508093321,0.02
6,2,0.2,226,10,0.3,0.3,7,3,-3.41646384312972,0.02
6,2,0.2,253,10,0.3,0.3,7,3,-2.40339741243892,0.02
6,2,0.2,332,10,0.3,0.3,7,3,-3.93466687864748,0.02
6,2,0.2,383,10,0.3,0.3,7,3,-2.86878980258689,0.02
6,2,0.2,390,10,0.3,0.3,7,3,-3.93059291332114,0.02
6,2,0.2,471,10,0.3,0.3,7,3,-4.22454576158432,0.02
6,2,0.2,14,10,0.3,0.3,7,3,-3.15272070284715,0.022
6,2,0.2,23,10,0.3,0.3,7,3,-2.54326372837181,0.022
6,2,0.2,117,10,0.3,0.3,7,3,-2.70622248850799,0.022
6,2,0.2,154,10,0.3,0.3,7,3,-3.57518701555151,0.022
6,2,0.2,162,10,0.3,0.3,7,3,-3.76713900962321,0.022
6,2,0.2,189,10,0.3,0.3,7,3,-2.37308661674538,0.022
6,2,0.2,205,10,0.3,0.3,7,3,-3.15546181625925,0.022
6,2,0.2,266,10,0.3,0.3,7,3,-3.06020063836334,0.022
6,2,0.2,267,10,0.3,0.3,7,3,-2.89681755737018,0.022
6,2,0.2,392,10,0.3,0.3,7,3,-3.22612411991153,0.022
6,2,0.2,401,10,0.3,0.3,7,3,-4.21523985378136,0.022
6,2,0.2,411,10,0.3,0.3,7,3,-3.19632503636493,0.022
6,2,0.2,467,10,0.3,0.3,7,3,-3.37441548851345,0.022
6,2,0.2,12,10,0.3,0.3,7,3,-4.92628126115895,0.024
6,2,0.2,54,10,0.3,0.3,7,3,-3.87780492983174,0.024
6,2,0.2,150,10,0.3,0.3,7,3,-2.97371198900723,0.024
6,2,0.2,191,10,0.3,0.3,7,3,-3.02254482165964,0.024
6,2,0.2,228,10,0.3,0.3,7,3,-3.26032642284375,0.024
6,2,0.2,272,10,0.3,0.3,7,3,-4.37079632207346,0.024
6,2,0.2,326,10,0.3,0.3,7,3,-3.10602427031895,0.024
6,2,0.2,328,10,0.3,0.3,7,3,-2.63093230470514,0.024
6,2,0.2,371,10,0.3,0.3,7,3,-2.27843850730375,0.024
6,2,0.2,402,10,0.3,0.3,7,3,-2.44741460643462,0.024
6,2,0.2,441,10,0.3,0.3,7,3,-2.88594542923778,0.024
6,2,0.2,451,10,0.3,0.3,7,3,-3.40305762745203,0.024
6,2,0.2,466,10,0.3,0.3,7,3,-2.48784639384363,0.024
6,2,0.2,470,10,0.3,0.3,7,3,-2.7431475363874,0.024
6,2,0.2,40,10,0.3,0.3,7,3,-2.37573625932484,0.026
6,2,0.2,111,10,0.3,0.3,7,3,-3.34361787675437,0.026
6,2,0.2,139,10,0.3,0.3,7,3,-2.30499689146373,0.026
6,2,0.2,234,10,0.3,0.3,7,3,-4.08100672261483,0.026
6,2,0.2,346,10,0.3,0.3,7,3,-2.73647485788382,0.026
6,2,0.2,407,10,0.3,0.3,7,3,-2.6764788416794,0.026
6,2,0.2,430,10,0.3,0.3,7,3,-3.4094028086125,0.026
6,2,0.2,499,10,0.3,0.3,7,3,-2.80970066238604,0.026
6,2,0.2,500,10,0.3,0.3,7,3,-3.7590594013125,0.026
6,2,0.2,73,10,0.3,0.3,7,3,-3.37270028139662,0.028
6,2,0.2,290,10,0.3,0.3,7,3,-2.91015210472528,0.028
6,2,0.2,416,10,0.3,0.3,7,3,-3.23353465643066,0.028
6,2,0.2,469,10,0.3,0.3,7,3,-4.20530042416544,0.028
6,2,0.2,49,10,0.3,0.3,7,3,-2.22551105148591,0.03
6,2,0.2,96,10,0.3,0.3,7,3,-2.5572218894674,0.03
6,2,0.2,163,10,0.3,0.3,7,3,-3.28679124111892,0.03
6,2,0.2,192,10,0.3,0.3,7,3,-2.38817039418475,0.03
6,2,0.2,208,10,0.3,0.3,7,3,-2.96196776038326,0.03
6,2,0.2,369,10,0.3,0.3,7,3,-2.69166076190231,0.03
6,2,0.2,457,10,0.3,0.3,7,3,-3.30881258199793,0.03
6,2,0.2,222,10,0.3,0.3,7,3,-2.99777368867873,0.032
6,2,0.2,257,10,0.3,0.3,7,3,-2.80802308892757,0.032
6,2,0.2,342,10,0.3,0.3,7,3,-3.26935601769887,0.032
6,2,0.2,368,10,0.3,0.3,7,3,-2.44623861637999,0.032
6,2,0.2,413,10,0.3,0.3,7,3,-3.16671483012368,0.032
6,2,0.2,448,10,0.3,0.3,7,3,-3.12604809522625,0.032
6,2,0.2,479,10,0.3,0.3,7,3,-3.34630343202005,0.032
6,2,0.2,480,10,0.3,0.3,7,3,-3.65427564706383,0.032
6,2,0.2,481,10,0.3,0.3,7,3,-3.04982887158729,0.032
6,2,0.2,494,10,0.3,0.3,7,3,-2.69298991858881,0.032
6,2,0.2,21,10,0.3,0.3,7,3,-3.79688312849143,0.034
6,2,0.2,46,10,0.3,0.3,7,3,-3.36611080444493,0.034
6,2,0.2,74,10,0.3,0.3,7,3,-3.8743967515104,0.034
6,2,0.2,124,10,0.3,0.3,7,3,-2.18881984985435,0.034
6,2,0.2,188,10,0.3,0.3,7,3,-3.47020631189574,0.034
6,2,0.2,210,10,0.3,0.3,7,3,-3.76944777797726,0.034
6,2,0.2,242,10,0.3,0.3,7,3,-3.98375596732055,0.034
6,2,0.2,252,10,0.3,0.3,7,3,-3.22462315297048,0.034
6,2,0.2,265,10,0.3,0.3,7,3,-2.78758317395958,0.034
6,2,0.2,312,10,0.3,0.3,7,3,-2.62617349972905,0.034
6,2,0.2,351,10,0.3,0.3,7,3,-3.38595263434405,0.034
6,2,0.2,387,10,0.3,0.3,7,3,-3.0160186223016,0.034
6,2,0.2,408,10,0.3,0.3,7,3,-2.8731142859103,0.034
6,2,0.2,417,10,0.3,0.3,7,3,-4.38660327936776,0.034
6,2,0.2,121,10,0.3,0.3,7,3,-2.5767902678119,0.036
6,2,0.2,190,10,0.3,0.3,7,3,-2.85295497058942,0.036
6,2,0.2,220,10,0.3,0.3,7,3,-3.11201852321852,0.036
6,2,0.2,285,10,0.3,0.3,7,3,-2.35437971240256,0.036
6,2,0.2,300,10,0.3,0.3,7,3,-2.71854679163644,0.036
6,2,0.2,304,10,0.3,0.3,7,3,-3.45238329796945,0.036
6,2,0.2,317,10,0.3,0.3,7,3,-3.01646887879207,0.036
6,2,0.2,339,10,0.3,0.3,7,3,-2.00701001576223,0.036
6,2,0.2,377,10,0.3,0.3,7,3,-3.56158667464527,0.036
6,2,0.2,384,10,0.3,0.3,7,3,-2.22381744233732,0.036
6,2,0.2,474,10,0.3,0.3,7,3,-3.52195559565354,0.036
6,2,0.2,26,10,0.3,0.3,7,3,-4.5750694411349,0.038
6,2,0.2,132,10,0.3,0.3,7,3,-2.97123625908424,0.038
6,2,0.2,175,10,0.3,0.3,7,3,-3.06572953893993,0.038
6,2,0.2,216,10,0.3,0.3,7,3,-2.23322347532664,0.038
