"nGroupT","nGroupC","sdC","iteration","meanC","ef","rho","sampleSize","idSD","coef","boot_pval"
6,2,0.2,480,10,0,0.3,14,3,-0.41287757098209,0.274
6,2,0.2,46,10,0,0.3,14,3,0.633328598726365,0.276
6,2,0.2,156,10,0,0.3,14,3,-0.312379016432118,0.276
6,2,0.2,5,10,0,0.3,14,3,-0.936685497342552,0.28
6,2,0.2,133,10,0,0.3,14,3,-0.610231638887257,0.284
6,2,0.2,389,10,0,0.3,14,3,-0.823812465113548,0.29
6,2,0.2,219,10,0,0.3,14,3,-1.2071208506521,0.294
6,2,0.2,388,10,0,0.3,14,3,-0.393154312788596,0.294
6,2,0.2,408,10,0,0.3,14,3,0.410772045928894,0.298
6,2,0.2,93,10,0,0.3,14,3,-0.610133181444411,0.302
6,2,0.2,291,10,0,0.3,14,3,-0.490229505747976,0.304
6,2,0.2,296,10,0,0.3,14,3,-0.374206597499835,0.306
6,2,0.2,409,10,0,0.3,14,3,-0.292035902804997,0.306
6,2,0.2,232,10,0,0.3,14,3,0.47879070301039,0.308
6,2,0.2,270,10,0,0.3,14,3,-0.43938329482549,0.308
6,2,0.2,10,10,0,0.3,14,3,0.451148730934904,0.31
6,2,0.2,64,10,0,0.3,14,3,0.367438144561135,0.31
6,2,0.2,263,10,0,0.3,14,3,-0.316215087757996,0.31
6,2,0.2,283,10,0,0.3,14,3,-0.292777767787499,0.318
6,2,0.2,77,10,0,0.3,14,3,-1.18880011803031,0.32
6,2,0.2,171,10,0,0.3,14,3,0.342021946205818,0.32
6,2,0.2,39,10,0,0.3,14,3,-0.38968536635528,0.332
6,2,0.2,305,10,0,0.3,14,3,0.398316917312314,0.334
6,2,0.2,167,10,0,0.3,14,3,0.370926240275423,0.338
6,2,0.2,489,10,0,0.3,14,3,0.437718733012701,0.338
6,2,0.2,175,10,0,0.3,14,3,-0.522104955751871,0.342
6,2,0.2,52,10,0,0.3,14,3,-0.278562369304495,0.344
6,2,0.2,469,10,0,0.3,14,3,-0.570943507035423,0.348
6,2,0.2,356,10,0,0.3,14,3,0.389388732926847,0.35
6,2,0.2,105,10,0,0.3,14,3,0.37093712104803,0.358
6,2,0.2,129,10,0,0.3,14,3,-0.217010607786506,0.36
6,2,0.2,439,10,0,0.3,14,3,0.345163888710005,0.36
6,2,0.2,230,10,0,0.3,14,3,0.688462756514753,0.364
6,2,0.2,187,10,0,0.3,14,3,-0.301910536588423,0.368
6,2,0.2,353,10,0,0.3,14,3,0.33282667633722,0.372
6,2,0.2,335,10,0,0.3,14,3,0.401879753433946,0.38
6,2,0.2,150,10,0,0.3,14,3,-0.426442276204085,0.384
6,2,0.2,21,10,0,0.3,14,3,0.156566189395392,0.386
6,2,0.2,66,10,0,0.3,14,3,0.352357754051638,0.39
6,2,0.2,169,10,0,0.3,14,3,0.388220505395083,0.39
6,2,0.2,91,10,0,0.3,14,3,0.49275604516987,0.394
6,2,0.2,467,10,0,0.3,14,3,0.300588446966117,0.396
6,2,0.2,253,10,0,0.3,14,3,-0.297830608068921,0.398
6,2,0.2,107,10,0,0.3,14,3,-0.333296751238663,0.412
6,2,0.2,180,10,0,0.3,14,3,0.378806308358946,0.412
6,2,0.2,347,10,0,0.3,14,3,0.330820833312089,0.412
6,2,0.2,126,10,0,0.3,14,3,-0.912103708723322,0.414
6,2,0.2,12,10,0,0.3,14,3,-0.257924752345019,0.416
6,2,0.2,331,10,0,0.3,14,3,0.259487075673263,0.424
6,2,0.2,83,10,0,0.3,14,3,-0.25963490492137,0.432
6,2,0.2,225,10,0,0.3,14,3,0.496355685521081,0.432
6,2,0.2,217,10,0,0.3,14,3,-0.320724124114918,0.434
6,2,0.2,366,10,0,0.3,14,3,0.25718097444252,0.444
6,2,0.2,29,10,0,0.3,14,3,0.432256299950865,0.448
6,2,0.2,412,10,0,0.3,14,3,0.205694421762985,0.45
6,2,0.2,14,10,0,0.3,14,3,0.390054447552103,0.456
6,2,0.2,161,10,0,0.3,14,3,0.387770108833308,0.456
6,2,0.2,322,10,0,0.3,14,3,0.560577487834564,0.458
6,2,0.2,343,10,0,0.3,14,3,-0.477913602663506,0.458
6,2,0.2,349,10,0,0.3,14,3,-0.721539852168945,0.464
6,2,0.2,442,10,0,0.3,14,3,-0.313835384362278,0.466
6,2,0.2,23,10,0,0.3,14,3,0.319684962303,0.478
6,2,0.2,271,10,0,0.3,14,3,-0.226511348947071,0.48
6,2,0.2,109,10,0,0.3,14,3,-0.184209468508726,0.492
6,2,0.2,173,10,0,0.3,14,3,-0.272356457073585,0.492
6,2,0.2,142,10,0,0.3,14,3,0.272312227878047,0.496
6,2,0.2,207,10,0,0.3,14,3,-0.570834267909248,0.504
6,2,0.2,364,10,0,0.3,14,3,-0.164688607709394,0.506
6,2,0.2,80,10,0,0.3,14,3,0.17317099974926,0.508
6,2,0.2,115,10,0,0.3,14,3,-0.195120244086041,0.514
6,2,0.2,414,10,0,0.3,14,3,0.846909593308766,0.514
6,2,0.2,245,10,0,0.3,14,3,-0.630442634569192,0.516
6,2,0.2,118,10,0,0.3,14,3,0.332301823432857,0.518
6,2,0.2,402,10,0,0.3,14,3,0.431727952915281,0.518
6,2,0.2,370,10,0,0.3,14,3,0.533667918015738,0.524
6,2,0.2,110,10,0,0.3,14,3,-0.166627349941251,0.526
6,2,0.2,209,10,0,0.3,14,3,0.379025504218532,0.526
6,2,0.2,264,10,0,0.3,14,3,-0.184723295156772,0.528
6,2,0.2,68,10,0,0.3,14,3,-0.238203034466039,0.532
6,2,0.2,30,10,0,0.3,14,3,-0.631702101143958,0.536
6,2,0.2,336,10,0,0.3,14,3,0.601429396148291,0.536
6,2,0.2,252,10,0,0.3,14,3,-0.361706467900518,0.538
6,2,0.2,360,10,0,0.3,14,3,-0.438689951811341,0.54
6,2,0.2,285,10,0,0.3,14,3,-0.204747218595344,0.548
6,2,0.2,221,10,0,0.3,14,3,-0.449085871128176,0.55
6,2,0.2,352,10,0,0.3,14,3,0.942041416113852,0.55
6,2,0.2,45,10,0,0.3,14,3,0.55014319460193,0.554
6,2,0.2,465,10,0,0.3,14,3,0.512570389968886,0.556
6,2,0.2,309,10,0,0.3,14,3,0.467104120543752,0.558
6,2,0.2,160,10,0,0.3,14,3,0.243048661160998,0.56
6,2,0.2,137,10,0,0.3,14,3,0.276568350094664,0.562
6,2,0.2,398,10,0,0.3,14,3,0.47476198878465,0.562
6,2,0.2,298,10,0,0.3,14,3,-0.655547545110778,0.564
6,2,0.2,415,10,0,0.3,14,3,0.188639588508465,0.564
6,2,0.2,231,10,0,0.3,14,3,-0.77380414173183,0.566
6,2,0.2,274,10,0,0.3,14,3,-0.224747509550042,0.566
6,2,0.2,190,10,0,0.3,14,3,0.137454868695784,0.57
6,2,0.2,159,10,0,0.3,14,3,-0.823831069454712,0.572
6,2,0.2,470,10,0,0.3,14,3,0.693415469561558,0.572
6,2,0.2,444,10,0,0.3,14,3,0.559084537943249,0.578
6,2,0.2,41,10,0,0.3,14,3,0.591565608528271,0.58
6,2,0.2,174,10,0,0.3,14,3,-0.250239038566548,0.58
6,2,0.2,122,10,0,0.3,14,3,0.739574808120238,0.584
6,2,0.2,96,10,0,0.3,14,3,-0.253211816691646,0.586
6,2,0.2,212,10,0,0.3,14,3,0.726453052703846,0.586
6,2,0.2,297,10,0,0.3,14,3,0.189772433566674,0.59
6,2,0.2,324,10,0,0.3,14,3,0.308991428518084,0.592
6,2,0.2,272,10,0,0.3,14,3,0.330227259205031,0.594
6,2,0.2,431,10,0,0.3,14,3,-0.24011438769341,0.594
6,2,0.2,453,10,0,0.3,14,3,-0.77530170722369,0.594
6,2,0.2,290,10,0,0.3,14,3,0.132160647005463,0.596
6,2,0.2,396,10,0,0.3,14,3,-0.490635291518117,0.596
6,2,0.2,289,10,0,0.3,14,3,0.642499591392124,0.598
6,2,0.2,4,10,0,0.3,14,3,0.109212509659017,0.6
6,2,0.2,381,10,0,0.3,14,3,0.182329403357812,0.6
6,2,0.2,42,10,0,0.3,14,3,-0.330175472430312,0.604
6,2,0.2,71,10,0,0.3,14,3,0.138708708048171,0.604
6,2,0.2,279,10,0,0.3,14,3,-0.412800636805031,0.604
6,2,0.2,466,10,0,0.3,14,3,0.175241357066994,0.604
6,2,0.2,128,10,0,0.3,14,3,0.790618942677497,0.606
6,2,0.2,163,10,0,0.3,14,3,-0.350580708907245,0.61
6,2,0.2,456,10,0,0.3,14,3,-0.292432512258415,0.61
6,2,0.2,51,10,0,0.3,14,3,0.565189061987667,0.614
6,2,0.2,73,10,0,0.3,14,3,0.717462678614424,0.616
6,2,0.2,181,10,0,0.3,14,3,0.149952417593312,0.616
6,2,0.2,307,10,0,0.3,14,3,0.134304740302468,0.616
6,2,0.2,141,10,0,0.3,14,3,-0.18099561649737,0.618
6,2,0.2,259,10,0,0.3,14,3,-0.178654531526234,0.618
6,2,0.2,464,10,0,0.3,14,3,-0.552881087445542,0.62
6,2,0.2,493,10,0,0.3,14,3,-0.440632113838547,0.62
6,2,0.2,135,10,0,0.3,14,3,0.207604455919636,0.628
6,2,0.2,421,10,0,0.3,14,3,0.205620879124211,0.628
6,2,0.2,16,10,0,0.3,14,3,0.238763736373613,0.63
6,2,0.2,459,10,0,0.3,14,3,0.422590149161834,0.63
6,2,0.2,54,10,0,0.3,14,3,0.3454994464295,0.632
6,2,0.2,119,10,0,0.3,14,3,-0.251139300684713,0.632
6,2,0.2,377,10,0,0.3,14,3,-0.354114242050997,0.632
6,2,0.2,125,10,0,0.3,14,3,-0.739556859724416,0.634
6,2,0.2,293,10,0,0.3,14,3,0.445607557033242,0.634
6,2,0.2,101,10,0,0.3,14,3,0.576288288079638,0.636
6,2,0.2,205,10,0,0.3,14,3,-0.758904710602025,0.636
6,2,0.2,317,10,0,0.3,14,3,-0.493676760853901,0.636
6,2,0.2,318,10,0,0.3,14,3,0.631422803222591,0.638
6,2,0.2,295,10,0,0.3,14,3,-0.380826647949306,0.64
6,2,0.2,6,10,0,0.3,14,3,-0.346315200014686,0.642
6,2,0.2,399,10,0,0.3,14,3,-0.0906021694057699,0.642
6,2,0.2,494,10,0,0.3,14,3,0.117113351269637,0.642
6,2,0.2,479,10,0,0.3,14,3,0.242032729665652,0.644
6,2,0.2,114,10,0,0.3,14,3,0.595402686884142,0.646
6,2,0.2,192,10,0,0.3,14,3,0.437736564424256,0.65
6,2,0.2,275,10,0,0.3,14,3,0.118433822145704,0.65
6,2,0.2,240,10,0,0.3,14,3,0.26668148760956,0.652
6,2,0.2,440,10,0,0.3,14,3,-0.262833340760551,0.652
6,2,0.2,320,10,0,0.3,14,3,0.280739938678636,0.654
6,2,0.2,170,10,0,0.3,14,3,-0.427204222109594,0.656
6,2,0.2,195,10,0,0.3,14,3,0.463755622053526,0.656
6,2,0.2,193,10,0,0.3,14,3,0.173596210327361,0.658
6,2,0.2,246,10,0,0.3,14,3,0.28865197998195,0.66
6,2,0.2,67,10,0,0.3,14,3,0.365605219687922,0.662
6,2,0.2,75,10,0,0.3,14,3,0.302843843549766,0.664
6,2,0.2,168,10,0,0.3,14,3,-0.0768101260649416,0.666
6,2,0.2,332,10,0,0.3,14,3,-0.114445556061725,0.666
6,2,0.2,177,10,0,0.3,14,3,0.450565362016249,0.668
6,2,0.2,113,10,0,0.3,14,3,0.286238124734609,0.67
6,2,0.2,308,10,0,0.3,14,3,-0.118914376059479,0.67
6,2,0.2,345,10,0,0.3,14,3,0.243667717778834,0.672
6,2,0.2,393,10,0,0.3,14,3,0.430326173477084,0.672
6,2,0.2,85,10,0,0.3,14,3,0.127940538387065,0.674
6,2,0.2,244,10,0,0.3,14,3,0.135807283203832,0.674
6,2,0.2,34,10,0,0.3,14,3,-0.293233281338615,0.68
6,2,0.2,445,10,0,0.3,14,3,0.32919525581363,0.68
6,2,0.2,183,10,0,0.3,14,3,-0.170277962011994,0.682
6,2,0.2,498,10,0,0.3,14,3,-0.119552222436113,0.682
6,2,0.2,13,10,0,0.3,14,3,0.295647771731637,0.684
6,2,0.2,61,10,0,0.3,14,3,-0.26383653957933,0.686
6,2,0.2,120,10,0,0.3,14,3,0.343223531714585,0.686
6,2,0.2,166,10,0,0.3,14,3,-0.457197885202049,0.686
6,2,0.2,116,10,0,0.3,14,3,0.319505428409769,0.688
6,2,0.2,432,10,0,0.3,14,3,-0.594176940322626,0.688
6,2,0.2,438,10,0,0.3,14,3,0.156258749584737,0.69
6,2,0.2,130,10,0,0.3,14,3,-0.273834696484442,0.694
6,2,0.2,281,10,0,0.3,14,3,-0.307967582263871,0.694
6,2,0.2,455,10,0,0.3,14,3,0.433578327041232,0.694
6,2,0.2,11,10,0,0.3,14,3,0.217447337856953,0.696
6,2,0.2,94,10,0,0.3,14,3,0.256786160971501,0.696
6,2,0.2,222,10,0,0.3,14,3,0.402316768324738,0.696
6,2,0.2,243,10,0,0.3,14,3,0.483817336921675,0.696
6,2,0.2,325,10,0,0.3,14,3,-0.32179375420759,0.696
6,2,0.2,487,10,0,0.3,14,3,-0.350517906009685,0.696
6,2,0.2,138,10,0,0.3,14,3,0.0725825919438137,0.698
6,2,0.2,90,10,0,0.3,14,3,-0.261145781546873,0.7
6,2,0.2,338,10,0,0.3,14,3,0.336376631651518,0.7
6,2,0.2,234,10,0,0.3,14,3,-0.284390180112041,0.702
6,2,0.2,461,10,0,0.3,14,3,0.313094483953847,0.704
6,2,0.2,386,10,0,0.3,14,3,-0.252336721046191,0.706
6,2,0.2,302,10,0,0.3,14,3,-0.299359327082072,0.708
6,2,0.2,237,10,0,0.3,14,3,0.344643389649661,0.714
6,2,0.2,57,10,0,0.3,14,3,0.155649410574028,0.716
6,2,0.2,123,10,0,0.3,14,3,0.155050723759246,0.718
6,2,0.2,266,10,0,0.3,14,3,-0.363683288031751,0.726
6,2,0.2,1,10,0,0.3,14,3,-0.0960718265966136,0.734
6,2,0.2,208,10,0,0.3,14,3,-0.173286852543725,0.736
6,2,0.2,63,10,0,0.3,14,3,0.255245967119066,0.738
6,2,0.2,286,10,0,0.3,14,3,-0.333675931300547,0.74
6,2,0.2,89,10,0,0.3,14,3,0.212427822247776,0.742
6,2,0.2,463,10,0,0.3,14,3,-0.244797221003751,0.742
6,2,0.2,24,10,0,0.3,14,3,-0.0973871703873215,0.744
6,2,0.2,124,10,0,0.3,14,3,0.181572280804176,0.744
6,2,0.2,235,10,0,0.3,14,3,-0.200650176619604,0.744
6,2,0.2,436,10,0,0.3,14,3,-0.247799088685184,0.744
6,2,0.2,267,10,0,0.3,14,3,-0.321359072802863,0.748
6,2,0.2,278,10,0,0.3,14,3,-0.221599364756941,0.748
6,2,0.2,25,10,0,0.3,14,3,-0.123516955989714,0.75
6,2,0.2,333,10,0,0.3,14,3,0.290531256951738,0.75
6,2,0.2,373,10,0,0.3,14,3,0.152659883418295,0.752
6,2,0.2,100,10,0,0.3,14,3,-0.352827106891738,0.754
6,2,0.2,280,10,0,0.3,14,3,0.179436689012533,0.754
6,2,0.2,112,10,0,0.3,14,3,-0.105313150700141,0.756
6,2,0.2,454,10,0,0.3,14,3,0.11307135108396,0.756
6,2,0.2,457,10,0,0.3,14,3,-0.0901262240925007,0.758
6,2,0.2,475,10,0,0.3,14,3,-0.0922983246903186,0.758
6,2,0.2,481,10,0,0.3,14,3,0.165226162993122,0.758
6,2,0.2,282,10,0,0.3,14,3,-0.0966537951967439,0.76
6,2,0.2,355,10,0,0.3,14,3,0.117317668008837,0.762
6,2,0.2,483,10,0,0.3,14,3,-0.31110147507863,0.762
6,2,0.2,227,10,0,0.3,14,3,0.202722739090689,0.764
6,2,0.2,351,10,0,0.3,14,3,-0.238896646829545,0.764
6,2,0.2,26,10,0,0.3,14,3,0.0736587651045113,0.766
6,2,0.2,47,10,0,0.3,14,3,-0.0782153827739194,0.768
6,2,0.2,152,10,0,0.3,14,3,-0.0782623308013513,0.768
6,2,0.2,407,10,0,0.3,14,3,0.195285918739501,0.772
6,2,0.2,446,10,0,0.3,14,3,-0.136914060561907,0.772
6,2,0.2,132,10,0,0.3,14,3,0.194710434149698,0.774
6,2,0.2,411,10,0,0.3,14,3,0.160579739159033,0.774
6,2,0.2,344,10,0,0.3,14,3,-0.095035730062591,0.776
6,2,0.2,255,10,0,0.3,14,3,-0.171536395589925,0.78
6,2,0.2,471,10,0,0.3,14,3,-0.136951843834595,0.782
6,2,0.2,251,10,0,0.3,14,3,-0.0885300889518703,0.784
6,2,0.2,18,10,0,0.3,14,3,-0.127733291495105,0.786
6,2,0.2,299,10,0,0.3,14,3,-0.267575923456576,0.786
6,2,0.2,50,10,0,0.3,14,3,-0.132146072426991,0.788
6,2,0.2,294,10,0,0.3,14,3,-0.0589917001505285,0.788
6,2,0.2,361,10,0,0.3,14,3,-0.156075715366882,0.792
6,2,0.2,478,10,0,0.3,14,3,-0.0740752105745059,0.794
6,2,0.2,33,10,0,0.3,14,3,0.078797985335143,0.796
6,2,0.2,199,10,0,0.3,14,3,-0.113268641503282,0.796
6,2,0.2,429,10,0,0.3,14,3,0.204874688243621,0.796
6,2,0.2,43,10,0,0.3,14,3,-0.1050060541439,0.798
6,2,0.2,484,10,0,0.3,14,3,-0.163294593911388,0.798
6,2,0.2,342,10,0,0.3,14,3,0.0706184960758947,0.8
6,2,0.2,419,10,0,0.3,14,3,0.10761548082516,0.8
6,2,0.2,426,10,0,0.3,14,3,0.210478903516929,0.802
6,2,0.2,359,10,0,0.3,14,3,0.140157410145036,0.804
6,2,0.2,365,10,0,0.3,14,3,0.163537212006048,0.806
6,2,0.2,8,10,0,0.3,14,3,-0.104985008577728,0.808
6,2,0.2,256,10,0,0.3,14,3,0.121434696285036,0.81
6,2,0.2,31,10,0,0.3,14,3,-0.060767659693056,0.812
6,2,0.2,2,10,0,0.3,14,3,-0.144691672964541,0.814
6,2,0.2,268,10,0,0.3,14,3,-0.116730399240879,0.814
6,2,0.2,496,10,0,0.3,14,3,-0.0782093528551684,0.816
6,2,0.2,400,10,0,0.3,14,3,-0.166388927829985,0.818
6,2,0.2,247,10,0,0.3,14,3,0.111508127196515,0.82
6,2,0.2,3,10,0,0.3,14,3,-0.173276405566099,0.824
6,2,0.2,224,10,0,0.3,14,3,-0.127043202952251,0.824
6,2,0.2,368,10,0,0.3,14,3,-0.113920461135535,0.826
6,2,0.2,242,10,0,0.3,14,3,0.0880311886239156,0.828
6,2,0.2,27,10,0,0.3,14,3,0.113755960089009,0.832
6,2,0.2,490,10,0,0.3,14,3,0.157089164219002,0.836
6,2,0.2,482,10,0,0.3,14,3,-0.0669774692946703,0.838
6,2,0.2,314,10,0,0.3,14,3,0.091973592116176,0.84
6,2,0.2,203,10,0,0.3,14,3,0.079161308076948,0.844
6,2,0.2,495,10,0,0.3,14,3,0.0736986254994747,0.854
6,2,0.2,53,10,0,0.3,14,3,-0.0601687718898063,0.866
6,2,0.2,239,10,0,0.3,14,3,-0.0801379546225007,0.866
6,2,0.2,108,10,0,0.3,14,3,0.0837558884614111,0.87
6,2,0.2,319,10,0,0.3,14,3,-0.135577970795964,0.872
6,2,0.2,81,10,0,0.3,14,3,0.0693464627660205,0.874
6,2,0.2,44,10,0,0.3,14,3,-0.0506772314025739,0.878
6,2,0.2,121,10,0,0.3,14,3,-0.119746700921041,0.878
6,2,0.2,313,10,0,0.3,14,3,0.0414130398556267,0.878
6,2,0.2,194,10,0,0.3,14,3,-0.0729281148118446,0.88
6,2,0.2,70,10,0,0.3,14,3,0.0984803335211097,0.882
6,2,0.2,376,10,0,0.3,14,3,0.0510451226463431,0.886
6,2,0.2,87,10,0,0.3,14,3,-0.0774465483979156,0.888
6,2,0.2,99,10,0,0.3,14,3,-0.0390559403379882,0.888
6,2,0.2,276,10,0,0.3,14,3,-0.0356887699549873,0.89
6,2,0.2,371,10,0,0.3,14,3,-0.064055286102473,0.892
6,2,0.2,450,10,0,0.3,14,3,0.0901974427054597,0.892
6,2,0.2,157,10,0,0.3,14,3,0.0339635200332964,0.898
6,2,0.2,184,10,0,0.3,14,3,0.174231418652084,0.9
6,2,0.2,447,10,0,0.3,14,3,-0.0823903770553045,0.902
6,2,0.2,215,10,0,0.3,14,3,-0.0678917385932323,0.904
6,2,0.2,449,10,0,0.3,14,3,-0.0405387842621963,0.904
6,2,0.2,292,10,0,0.3,14,3,-0.0664008155542319,0.906
6,2,0.2,334,10,0,0.3,14,3,0.0550076723851873,0.906
6,2,0.2,197,10,0,0.3,14,3,-0.0364554081551205,0.908
6,2,0.2,95,10,0,0.3,14,3,-0.0695263430249895,0.91
6,2,0.2,485,10,0,0.3,14,3,0.063222023958815,0.91
6,2,0.2,395,10,0,0.3,14,3,0.0443325990547976,0.912
6,2,0.2,367,10,0,0.3,14,3,0.0459859159394114,0.916
6,2,0.2,341,10,0,0.3,14,3,-0.0616387097643667,0.918
6,2,0.2,98,10,0,0.3,14,3,0.0416323364827633,0.92
6,2,0.2,358,10,0,0.3,14,3,0.0601633385535365,0.92
6,2,0.2,406,10,0,0.3,14,3,0.0276690201815484,0.924
6,2,0.2,497,10,0,0.3,14,3,0.0250120671699392,0.924
6,2,0.2,189,10,0,0.3,14,3,0.0318669297352585,0.928
6,2,0.2,423,10,0,0.3,14,3,0.0416123704062841,0.93
6,2,0.2,229,10,0,0.3,14,3,-0.0251541472870827,0.932
6,2,0.2,312,10,0,0.3,14,3,0.0526394553352816,0.934
6,2,0.2,155,10,0,0.3,14,3,0.0317280070946708,0.938
6,2,0.2,146,10,0,0.3,14,3,-0.0282702811632589,0.94
6,2,0.2,111,10,0,0.3,14,3,0.0496762676836511,0.944
6,2,0.2,228,10,0,0.3,14,3,-0.019168881266495,0.946
6,2,0.2,153,10,0,0.3,14,3,0.027216026390164,0.954
6,2,0.2,499,10,0,0.3,14,3,-0.0182832647841735,0.958
6,2,0.2,216,10,0,0.3,14,3,-0.0116057193898769,0.964
6,2,0.2,492,10,0,0.3,14,3,-0.0108149911793589,0.97
6,2,0.2,261,10,0,0.3,14,3,-0.0095519891594904,0.972
6,2,0.2,460,10,0,0.3,14,3,-0.00543967779097443,0.974
6,2,0.2,434,10,0,0.3,14,3,-0.0178593657687998,0.976
6,2,0.2,474,10,0,0.3,14,3,0.019862007905175,0.976
6,2,0.2,117,10,0,0.3,14,3,0.0114457699998809,0.98
6,2,0.2,218,10,0,0.3,14,3,0.0277459867332084,0.98
6,2,0.2,58,10,0,0.3,14,3,0.00894921363592971,0.988
6,2,0.2,79,10,0,0.3,14,3,0.0138555606876878,0.988
6,2,0.2,404,10,0,0.3,14,3,-0.00495044611113826,0.996
6,2,0.2,458,10,0,0.3,14,3,-0.00262352637702179,0.996
6,2,0.2,354,10,0,0.3,14,3,0.00272231249314814,1
6,2,0.2,317,10,0,0.3,15,3,0.797525848122717,0.006
6,2,0.2,265,10,0,0.3,15,3,-0.946017806644818,0.02
6,2,0.2,360,10,0,0.3,15,3,-1.29072575497665,0.026
6,2,0.2,153,10,0,0.3,15,3,-1.08797805052896,0.032
6,2,0.2,258,10,0,0.3,15,3,-1.40350364841186,0.034
6,2,0.2,388,10,0,0.3,15,3,-1.48294573751176,0.034
6,2,0.2,464,10,0,0.3,15,3,0.991735307302179,0.034
6,2,0.2,135,10,0,0.3,15,3,2.13900439025343,0.036
6,2,0.2,392,10,0,0.3,15,3,1.23991210020804,0.036
6,2,0.2,55,10,0,0.3,15,3,-0.750883319535717,0.04
6,2,0.2,225,10,0,0.3,15,3,0.961048473080893,0.04
6,2,0.2,128,10,0,0.3,15,3,-0.828769526811925,0.042
6,2,0.2,473,10,0,0.3,15,3,0.846393175219106,0.044
6,2,0.2,69,10,0,0.3,15,3,1.18562487124026,0.046
6,2,0.2,25,10,0,0.3,15,3,-1.44729193034203,0.05
6,2,0.2,302,10,0,0.3,15,3,1.05685776937909,0.05
6,2,0.2,19,10,0,0.3,15,3,-1.01243194217378,0.052
6,2,0.2,58,10,0,0.3,15,3,1.05234166820102,0.052
6,2,0.2,343,10,0,0.3,15,3,-1.14173835989467,0.052
6,2,0.2,433,10,0,0.3,15,3,-0.784225443082818,0.054
6,2,0.2,223,10,0,0.3,15,3,0.900205050697252,0.056
6,2,0.2,229,10,0,0.3,15,3,-0.709833644297078,0.056
6,2,0.2,346,10,0,0.3,15,3,0.826742008915431,0.056
6,2,0.2,88,10,0,0.3,15,3,0.643258467459844,0.058
6,2,0.2,165,10,0,0.3,15,3,0.872040508169334,0.058
6,2,0.2,279,10,0,0.3,15,3,-0.964594156420389,0.058
6,2,0.2,466,10,0,0.3,15,3,-0.933042668061518,0.058
6,2,0.2,180,10,0,0.3,15,3,1.56327860557482,0.06
6,2,0.2,297,10,0,0.3,15,3,0.733998133938599,0.06
6,2,0.2,475,10,0,0.3,15,3,0.728658434116369,0.06
6,2,0.2,129,10,0,0.3,15,3,0.672728522833125,0.062
6,2,0.2,133,10,0,0.3,15,3,1.44320122048998,0.064
6,2,0.2,221,10,0,0.3,15,3,-0.937303443871599,0.064
6,2,0.2,291,10,0,0.3,15,3,1.33211923796344,0.064
6,2,0.2,389,10,0,0.3,15,3,1.14509252980042,0.064
6,2,0.2,260,10,0,0.3,15,3,-0.866774304273633,0.066
6,2,0.2,374,10,0,0.3,15,3,0.582652837775896,0.066
6,2,0.2,50,10,0,0.3,15,3,-1.23835202395196,0.07
6,2,0.2,82,10,0,0.3,15,3,-1.00159926937454,0.07
6,2,0.2,325,10,0,0.3,15,3,-0.770233144108005,0.07
6,2,0.2,18,10,0,0.3,15,3,1.17331511457988,0.072
6,2,0.2,92,10,0,0.3,15,3,0.907736510537774,0.072
6,2,0.2,275,10,0,0.3,15,3,-1.23250913089356,0.074
6,2,0.2,47,10,0,0.3,15,3,-0.692224149114679,0.076
6,2,0.2,103,10,0,0.3,15,3,-1.05871957555524,0.076
6,2,0.2,132,10,0,0.3,15,3,-1.0376462805848,0.076
6,2,0.2,163,10,0,0.3,15,3,-1.0760077409625,0.076
6,2,0.2,380,10,0,0.3,15,3,0.830337132191744,0.076
6,2,0.2,230,10,0,0.3,15,3,1.0376009019333,0.08
6,2,0.2,358,10,0,0.3,15,3,-1.03715343998516,0.08
6,2,0.2,213,10,0,0.3,15,3,0.934074881801962,0.082
6,2,0.2,282,10,0,0.3,15,3,0.57489073365835,0.082
6,2,0.2,451,10,0,0.3,15,3,0.916783441176051,0.082
6,2,0.2,412,10,0,0.3,15,3,-0.843744017940168,0.084
6,2,0.2,427,10,0,0.3,15,3,-0.862524708116212,0.086
6,2,0.2,155,10,0,0.3,15,3,-0.568801998474157,0.088
6,2,0.2,305,10,0,0.3,15,3,-0.827283442015897,0.088
6,2,0.2,484,10,0,0.3,15,3,-0.761034350091762,0.088
6,2,0.2,112,10,0,0.3,15,3,0.746172654035973,0.09
6,2,0.2,228,10,0,0.3,15,3,0.593049470066518,0.09
6,2,0.2,322,10,0,0.3,15,3,-0.795894688666294,0.09
6,2,0.2,117,10,0,0.3,15,3,1.42114015787172,0.092
6,2,0.2,154,10,0,0.3,15,3,-0.97489170363707,0.092
6,2,0.2,429,10,0,0.3,15,3,-0.751968111946098,0.094
6,2,0.2,57,10,0,0.3,15,3,-0.949326969415097,0.098
6,2,0.2,142,10,0,0.3,15,3,0.703298928566483,0.1
6,2,0.2,240,10,0,0.3,15,3,-0.581707969970807,0.1
6,2,0.2,372,10,0,0.3,15,3,0.921143810262691,0.1
6,2,0.2,391,10,0,0.3,15,3,-0.761531849627858,0.1
6,2,0.2,16,10,0,0.3,15,3,-0.910698631989334,0.102
6,2,0.2,245,10,0,0.3,15,3,0.897647602071828,0.102
6,2,0.2,45,10,0,0.3,15,3,-0.600228864298913,0.104
6,2,0.2,257,10,0,0.3,15,3,-0.815707607543033,0.104
6,2,0.2,6,10,0,0.3,15,3,0.41041867189395,0.106
